# WHOLESALE.TXT
# =============
# 
# Fields          Description
# --------------- ---------------------------------
# ProjectDay      Project day (1-365)
# ProjectHour     Project hour (1-8760)
# DayOfWeek       Day of week (1-7) [Sunday=1]
# HourOfDay       Hour of day (0-23)
# PostTime        Time price was posted
# MidcHourly      MID Columbia energy price [$/MWh]
# MidcFirmPeak    
# MidcFirmOffpeak
# MidcNonfirmPeak
# MidcNonfirmOffpeak
# OffpeakAverage
# OnpeakAverage
# Olympic
# 
# FORMAT=%f %f %f %f %[^\t] %f %f %f %f %f %f %f %f
ProjectDay	ProjectHour	DayOfWeek	HourOfDay	PostTime	MidcHourly	MidcFirmPeak	MidcFirmOffpeak	MidcNonfirmPeak	MidcNonFirmOffpeak	MidcPeakAverage	MidcOffpeakAverage	Olympic
335	8023	5	6	2007-03-01 06:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	62.01
335	8024	5	7	2007-03-01 07:00	59.00	NULL	NULL	NULL	NULL	NULL	NULL	61.34
335	8025	5	8	2007-03-01 08:00	59.01	NULL	NULL	NULL	NULL	NULL	NULL	61.73
335	8026	5	9	2007-03-01 09:00	57.06	NULL	NULL	NULL	NULL	NULL	NULL	61.24
335	8027	5	10	2007-03-01 10:00	52.69	NULL	NULL	NULL	NULL	NULL	NULL	61.24
335	8028	5	11	2007-03-01 11:00	51.81	NULL	NULL	NULL	NULL	NULL	NULL	60.82
335	8029	5	12	2007-03-01 12:00	52.60	NULL	NULL	NULL	NULL	NULL	NULL	60.85
335	8030	5	13	2007-03-01 13:00	51.83	NULL	NULL	NULL	NULL	NULL	NULL	60.37
335	8031	5	14	2007-03-01 14:00	53.21	NULL	NULL	NULL	NULL	NULL	NULL	61.08
335	8032	5	15	2007-03-01 15:00	49.66	NULL	NULL	NULL	NULL	NULL	NULL	60.35
335	8033	5	16	2007-03-01 16:00	50.14	NULL	NULL	NULL	NULL	NULL	NULL	61.00
335	8034	5	17	2007-03-01 17:00	57.27	NULL	NULL	NULL	NULL	NULL	NULL	55.44
335	8035	5	18	2007-03-01 18:00	56.67	NULL	NULL	NULL	NULL	NULL	NULL	62.40
335	8036	5	19	2007-03-01 19:00	58.00	NULL	NULL	NULL	NULL	NULL	NULL	61.60
335	8037	5	20	2007-03-01 20:00	59.26	NULL	NULL	NULL	NULL	NULL	NULL	49.42
335	8038	5	21	2007-03-01 21:00	58.41	NULL	NULL	NULL	NULL	NULL	NULL	49.42
335	8039	5	22	2007-03-01 22:00	54.38	NULL	NULL	NULL	NULL	NULL	NULL	51.15
335	8040	5	23	2007-03-01 23:00	50.44	NULL	NULL	NULL	NULL	NULL	NULL	47.61
336	8041	6	0	2007-03-02 00:00	52.22	52.11	49.12	58.75	49.23	56.38	50.85	52.00
336	8042	6	1	2007-03-02 01:00	52.55	NULL	NULL	NULL	NULL	NULL	NULL	46.01
336	8043	6	2	2007-03-02 02:00	51.68	NULL	NULL	NULL	NULL	NULL	NULL	45.91
336	8044	6	3	2007-03-02 03:00	52.25	NULL	NULL	NULL	NULL	NULL	NULL	47.19
336	8045	6	4	2007-03-02 04:00	54.51	NULL	NULL	NULL	NULL	NULL	NULL	48.45
336	8046	6	5	2007-03-02 05:00	57.66	NULL	NULL	NULL	NULL	NULL	NULL	51.21
336	8047	6	6	2007-03-02 06:00	57.67	NULL	NULL	NULL	NULL	NULL	NULL	56.89
336	8048	6	7	2007-03-02 07:00	60.96	NULL	NULL	NULL	NULL	NULL	NULL	60.62
336	8049	6	8	2007-03-02 08:00	60.40	NULL	NULL	NULL	NULL	NULL	NULL	60.15
336	8050	6	9	2007-03-02 09:00	59.16	NULL	NULL	NULL	NULL	NULL	NULL	57.43
336	8051	6	10	2007-03-02 10:00	57.42	NULL	NULL	NULL	NULL	NULL	NULL	55.96
336	8052	6	11	2007-03-02 11:00	56.64	NULL	NULL	NULL	NULL	NULL	NULL	56.37
336	8053	6	12	2007-03-02 12:00	56.17	NULL	NULL	NULL	NULL	NULL	NULL	54.00
336	8054	6	13	2007-03-02 13:00	55.32	NULL	NULL	NULL	NULL	NULL	NULL	53.74
336	8055	6	14	2007-03-02 14:00	54.70	NULL	NULL	NULL	NULL	NULL	NULL	51.44
336	8056	6	15	2007-03-02 15:00	51.98	NULL	NULL	NULL	NULL	NULL	NULL	52.65
336	8057	6	16	2007-03-02 16:00	55.00	NULL	NULL	NULL	NULL	NULL	NULL	50.25
336	8058	6	17	2007-03-02 17:00	56.61	NULL	NULL	NULL	NULL	NULL	NULL	57.27
336	8059	6	18	2007-03-02 18:00	57.70	NULL	NULL	NULL	NULL	NULL	NULL	56.67
336	8060	6	19	2007-03-02 19:00	56.75	NULL	NULL	NULL	NULL	NULL	NULL	58.00
336	8061	6	20	2007-03-02 20:00	55.11	NULL	NULL	NULL	NULL	NULL	NULL	59.26
336	8062	6	21	2007-03-02 21:00	50.48	NULL	NULL	NULL	NULL	NULL	NULL	58.41
336	8063	6	22	2007-03-02 22:00	43.07	NULL	NULL	NULL	NULL	NULL	NULL	54.38
336	8064	6	23	2007-03-02 23:00	42.83	NULL	NULL	NULL	NULL	NULL	NULL	50.44
337	8065	7	0	2007-03-03 00:00	43.10	52.11	49.12	47.67	42.00	47.99	43.44	52.00
337	8066	7	1	2007-03-03 01:00	43.16	NULL	NULL	NULL	NULL	NULL	NULL	49.82
337	8067	7	2	2007-03-03 02:00	43.01	NULL	NULL	NULL	NULL	NULL	NULL	50.19
337	8068	7	3	2007-03-03 03:00	42.13	NULL	NULL	NULL	NULL	NULL	NULL	50.24
337	8069	7	4	2007-03-03 04:00	42.56	NULL	NULL	NULL	NULL	NULL	NULL	51.51
337	8070	7	5	2007-03-03 05:00	42.81	NULL	NULL	NULL	NULL	NULL	NULL	53.08
337	8071	7	6	2007-03-03 06:00	45.86	NULL	NULL	NULL	NULL	NULL	NULL	50.00
337	8072	7	7	2007-03-03 07:00	48.67	NULL	NULL	NULL	NULL	NULL	NULL	59.00
337	8073	7	8	2007-03-03 08:00	48.55	NULL	NULL	NULL	NULL	NULL	NULL	59.01
337	8074	7	9	2007-03-03 09:00	48.54	NULL	NULL	NULL	NULL	NULL	NULL	57.06
337	8075	7	10	2007-03-03 10:00	47.65	NULL	NULL	NULL	NULL	NULL	NULL	52.69
337	8076	7	11	2007-03-03 11:00	46.89	NULL	NULL	NULL	NULL	NULL	NULL	51.81
337	8077	7	12	2007-03-03 12:00	46.98	NULL	NULL	NULL	NULL	NULL	NULL	52.60
337	8078	7	13	2007-03-03 13:00	46.12	NULL	NULL	NULL	NULL	NULL	NULL	51.83
337	8079	7	14	2007-03-03 14:00	46.08	NULL	NULL	NULL	NULL	NULL	NULL	53.21
337	8080	7	15	2007-03-03 15:00	45.70	NULL	NULL	NULL	NULL	NULL	NULL	49.66
337	8081	7	16	2007-03-03 16:00	46.04	NULL	NULL	NULL	NULL	NULL	NULL	50.14
337	8082	7	17	2007-03-03 17:00	49.84	NULL	NULL	NULL	NULL	NULL	NULL	57.27
337	8083	7	18	2007-03-03 18:00	50.70	NULL	NULL	NULL	NULL	NULL	NULL	56.67
337	8084	7	19	2007-03-03 19:00	50.47	NULL	NULL	NULL	NULL	NULL	NULL	58.00
337	8085	7	20	2007-03-03 20:00	50.16	NULL	NULL	NULL	NULL	NULL	NULL	59.26
337	8086	7	21	2007-03-03 21:00	49.56	NULL	NULL	NULL	NULL	NULL	NULL	58.41
337	8087	7	22	2007-03-03 22:00	45.55	NULL	NULL	NULL	NULL	NULL	NULL	54.38
337	8088	7	23	2007-03-03 23:00	45.16	NULL	NULL	NULL	NULL	NULL	NULL	50.44
338	8089	1	0	2007-03-04 00:00	45.12	48.00	44.06	45.63	43.00	49.20	44.92	52.00
338	8090	1	1	2007-03-04 01:00	43.97	NULL	NULL	NULL	NULL	NULL	NULL	49.82
338	8091	1	2	2007-03-04 02:00	44.26	NULL	NULL	NULL	NULL	NULL	NULL	50.19
338	8092	1	3	2007-03-04 03:00	45.89	NULL	NULL	NULL	NULL	NULL	NULL	50.24
338	8093	1	4	2007-03-04 04:00	45.28	NULL	NULL	NULL	NULL	NULL	NULL	51.51
338	8094	1	5	2007-03-04 05:00	46.64	NULL	NULL	NULL	NULL	NULL	NULL	53.08
338	8095	1	6	2007-03-04 06:00	47.53	NULL	NULL	NULL	NULL	NULL	NULL	50.00
338	8096	1	7	2007-03-04 07:00	48.56	NULL	NULL	NULL	NULL	NULL	NULL	59.00
338	8097	1	8	2007-03-04 08:00	48.92	NULL	NULL	NULL	NULL	NULL	NULL	59.01
338	8098	1	9	2007-03-04 09:00	47.00	NULL	NULL	NULL	NULL	NULL	NULL	57.06
338	8099	1	10	2007-03-04 10:00	47.00	NULL	NULL	NULL	NULL	NULL	NULL	52.69
338	8100	1	11	2007-03-04 11:00	50.33	NULL	NULL	NULL	NULL	NULL	NULL	51.81
338	8101	1	12	2007-03-04 12:00	50.94	NULL	NULL	NULL	NULL	NULL	NULL	52.60
338	8102	1	13	2007-03-04 13:00	47.00	NULL	NULL	NULL	NULL	NULL	NULL	51.83
338	8103	1	14	2007-03-04 14:00	45.86	NULL	NULL	NULL	NULL	NULL	NULL	53.21
338	8104	1	15	2007-03-04 15:00	45.86	NULL	NULL	NULL	NULL	NULL	NULL	49.66
338	8105	1	16	2007-03-04 16:00	50.52	NULL	NULL	NULL	NULL	NULL	NULL	50.14
338	8106	1	17	2007-03-04 17:00	53.54	NULL	NULL	NULL	NULL	NULL	NULL	57.27
338	8107	1	18	2007-03-04 18:00	54.23	NULL	NULL	NULL	NULL	NULL	NULL	56.67
338	8108	1	19	2007-03-04 19:00	53.83	NULL	NULL	NULL	NULL	NULL	NULL	58.00
338	8109	1	20	2007-03-04 20:00	47.61	NULL	NULL	NULL	NULL	NULL	NULL	59.26
338	8110	1	21	2007-03-04 21:00	48.54	NULL	NULL	NULL	NULL	NULL	NULL	58.41
338	8111	1	22	2007-03-04 22:00	44.46	NULL	NULL	NULL	NULL	NULL	NULL	54.38
338	8112	1	23	2007-03-04 23:00	43.73	NULL	NULL	NULL	NULL	NULL	NULL	50.44
339	8113	2	0	2007-03-05 00:00	41.21	50.70	48.95	50.47	45.00	51.78	45.85	50.01
339	8114	2	1	2007-03-05 01:00	43.29	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8115	2	2	2007-03-05 02:00	43.28	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8116	2	3	2007-03-05 03:00	44.69	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8117	2	4	2007-03-05 04:00	51.77	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8118	2	5	2007-03-05 05:00	48.56	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8119	2	6	2007-03-05 06:00	49.34	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8120	2	7	2007-03-05 07:00	50.91	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8121	2	8	2007-03-05 08:00	53.06	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8122	2	9	2007-03-05 09:00	52.57	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8123	2	10	2007-03-05 10:00	52.62	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8124	2	11	2007-03-05 11:00	51.28	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8125	2	12	2007-03-05 12:00	50.88	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8126	2	13	2007-03-05 13:00	50.85	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8127	2	14	2007-03-05 14:00	52.20	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8128	2	15	2007-03-05 15:00	52.33	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8129	2	16	2007-03-05 16:00	53.56	NULL	NULL	NULL	NULL	NULL	NULL	NULL
339	8130	2	17	2007-03-05 17:00	52.90	NULL	NULL	NULL	NULL	NULL	NULL	56.24
339	8131	2	18	2007-03-05 18:00	52.70	NULL	NULL	NULL	NULL	NULL	NULL	56.93
339	8132	2	19	2007-03-05 19:00	51.26	NULL	NULL	NULL	NULL	NULL	NULL	56.53
339	8133	2	20	2007-03-05 20:00	51.98	NULL	NULL	NULL	NULL	NULL	NULL	50.31
339	8134	2	21	2007-03-05 21:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	51.24
339	8135	2	22	2007-03-05 22:00	47.19	NULL	NULL	NULL	NULL	NULL	NULL	47.16
339	8136	2	23	2007-03-05 23:00	46.82	NULL	NULL	NULL	NULL	NULL	NULL	48.62
340	8137	3	0	2007-03-06 00:00	45.59	50.44	45.76	50.25	45.00	49.49	45.59	38.02
340	8138	3	1	2007-03-06 01:00	45.36	NULL	NULL	NULL	NULL	NULL	NULL	48.86
340	8139	3	2	2007-03-06 02:00	45.63	NULL	NULL	NULL	NULL	NULL	NULL	49.15
340	8140	3	3	2007-03-06 03:00	45.67	NULL	NULL	NULL	NULL	NULL	NULL	50.78
340	8141	3	4	2007-03-06 04:00	46.49	NULL	NULL	NULL	NULL	NULL	NULL	50.17
340	8142	3	5	2007-03-06 05:00	46.95	NULL	NULL	NULL	NULL	NULL	NULL	51.53
340	8143	3	6	2007-03-06 06:00	51.11	NULL	NULL	NULL	NULL	NULL	NULL	52.42
340	8144	3	7	2007-03-06 07:00	44.28	NULL	NULL	NULL	NULL	NULL	NULL	51.26
340	8145	3	8	2007-03-06 08:00	53.00	NULL	NULL	NULL	NULL	NULL	NULL	51.62
340	8146	3	9	2007-03-06 09:00	49.71	NULL	NULL	NULL	NULL	NULL	NULL	49.70
340	8147	3	10	2007-03-06 10:00	43.33	NULL	NULL	NULL	NULL	NULL	NULL	49.70
340	8148	3	11	2007-03-06 11:00	51.00	NULL	NULL	NULL	NULL	NULL	NULL	53.03
340	8149	3	12	2007-03-06 12:00	49.81	NULL	NULL	NULL	NULL	NULL	NULL	53.64
340	8150	3	13	2007-03-06 13:00	48.00	NULL	NULL	NULL	NULL	NULL	NULL	49.70
340	8151	3	14	2007-03-06 14:00	49.46	NULL	NULL	NULL	NULL	NULL	NULL	48.56
340	8152	3	15	2007-03-06 15:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	48.56
340	8153	3	16	2007-03-06 16:00	51.00	NULL	NULL	NULL	NULL	NULL	NULL	53.22
340	8154	3	17	2007-03-06 17:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	52.64
340	8155	3	18	2007-03-06 18:00	50.82	NULL	NULL	NULL	NULL	NULL	NULL	52.44
340	8156	3	19	2007-03-06 19:00	51.01	NULL	NULL	NULL	NULL	NULL	NULL	51.00
340	8157	3	20	2007-03-06 20:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	51.72
340	8158	3	21	2007-03-06 21:00	49.37	NULL	NULL	NULL	NULL	NULL	NULL	49.74
340	8159	3	22	2007-03-06 22:00	44.63	NULL	NULL	NULL	NULL	NULL	NULL	46.93
340	8160	3	23	2007-03-06 23:00	44.39	NULL	NULL	NULL	NULL	NULL	NULL	43.63
341	8161	4	0	2007-03-07 00:00	43.53	49.99	45.78	47.20	28.97	49.64	44.48	45.61
341	8162	4	1	2007-03-07 01:00	45.36	NULL	NULL	NULL	NULL	NULL	NULL	40.10
341	8163	4	2	2007-03-07 02:00	43.06	NULL	NULL	NULL	NULL	NULL	NULL	40.09
341	8164	4	3	2007-03-07 03:00	42.70	NULL	NULL	NULL	NULL	NULL	NULL	41.50
341	8165	4	4	2007-03-07 04:00	47.50	NULL	NULL	NULL	NULL	NULL	NULL	48.58
341	8166	4	5	2007-03-07 05:00	49.00	NULL	NULL	NULL	NULL	NULL	NULL	45.37
341	8167	4	6	2007-03-07 06:00	46.52	NULL	NULL	NULL	NULL	NULL	NULL	46.15
341	8168	4	7	2007-03-07 07:00	45.56	NULL	NULL	NULL	NULL	NULL	NULL	50.65
341	8169	4	8	2007-03-07 08:00	48.71	NULL	NULL	NULL	NULL	NULL	NULL	52.80
341	8170	4	9	2007-03-07 09:00	48.33	NULL	NULL	NULL	NULL	NULL	NULL	52.31
341	8171	4	10	2007-03-07 10:00	46.40	NULL	NULL	NULL	NULL	NULL	NULL	52.36
341	8172	4	11	2007-03-07 11:00	47.17	NULL	NULL	NULL	NULL	NULL	NULL	51.02
341	8173	4	12	2007-03-07 12:00	50.00	NULL	NULL	NULL	NULL	NULL	NULL	50.62
341	8174	4	13	2007-03-07 13:00	48.42	NULL	NULL	NULL	NULL	NULL	NULL	50.59
341	8175	4	14	2007-03-07 14:00	51.89	NULL	NULL	NULL	NULL	NULL	NULL	51.94
341	8176	4	15	2007-03-07 15:00	52.82	NULL	NULL	NULL	NULL	NULL	NULL	52.07
341	8177	4	16	2007-03-07 16:00	51.97	NULL	NULL	NULL	NULL	NULL	NULL	53.30
341	8178	4	17	2007-03-07 17:00	54.64	NULL	NULL	NULL	NULL	NULL	NULL	49.55
341	8179	4	18	2007-03-07 18:00	53.14	NULL	NULL	NULL	NULL	NULL	NULL	50.37
341	8180	4	19	2007-03-07 19:00	50.62	NULL	NULL	NULL	NULL	NULL	NULL	50.56
341	8181	4	20	2007-03-07 20:00	49.89	NULL	NULL	NULL	NULL	NULL	NULL	49.55
341	8182	4	21	2007-03-07 21:00	48.19	NULL	NULL	NULL	NULL	NULL	NULL	48.92
341	8183	4	22	2007-03-07 22:00	43.55	NULL	NULL	NULL	NULL	NULL	NULL	44.18
341	8184	4	23	2007-03-07 23:00	41.12	NULL	NULL	NULL	NULL	NULL	NULL	44.41
342	8185	5	0	2007-03-08 00:00	37.70	50.34	48.25	46.71	40.00	47.14	39.20	46.00
342	8186	5	1	2007-03-08 01:00	36.29	NULL	NULL	NULL	NULL	NULL	NULL	45.38
342	8187	5	2	2007-03-08 02:00	36.63	NULL	NULL	NULL	NULL	NULL	NULL	45.65
342	8188	5	3	2007-03-08 03:00	36.70	NULL	NULL	NULL	NULL	NULL	NULL	45.69
342	8189	5	4	2007-03-08 04:00	36.83	NULL	NULL	NULL	NULL	NULL	NULL	46.51
342	8190	5	5	2007-03-08 05:00	41.06	NULL	NULL	NULL	NULL	NULL	NULL	46.97
342	8191	5	6	2007-03-08 06:00	48.15	NULL	NULL	NULL	NULL	NULL	NULL	51.13
342	8192	5	7	2007-03-08 07:00	46.85	NULL	NULL	NULL	NULL	NULL	NULL	43.83
342	8193	5	8	2007-03-08 08:00	47.07	NULL	NULL	NULL	NULL	NULL	NULL	52.55
342	8194	5	9	2007-03-08 09:00	45.36	NULL	NULL	NULL	NULL	NULL	NULL	49.26
342	8195	5	10	2007-03-08 10:00	48.00	NULL	NULL	NULL	NULL	NULL	NULL	42.88
342	8196	5	11	2007-03-08 11:00	45.00	NULL	NULL	NULL	NULL	NULL	NULL	50.55
342	8197	5	12	2007-03-08 12:00	47.08	NULL	NULL	NULL	NULL	NULL	NULL	49.36
342	8198	5	13	2007-03-08 13:00	45.00	NULL	NULL	NULL	NULL	NULL	NULL	47.55
342	8199	5	14	2007-03-08 14:00	45.97	NULL	NULL	NULL	NULL	NULL	NULL	49.01
342	8200	5	15	2007-03-08 15:00	45.96	NULL	NULL	NULL	NULL	NULL	NULL	49.55
342	8201	5	16	2007-03-08 16:00	46.83	NULL	NULL	NULL	NULL	NULL	NULL	50.55
342	8202	5	17	2007-03-08 17:00	47.00	NULL	NULL	NULL	NULL	NULL	NULL	54.99
342	8203	5	18	2007-03-08 18:00	49.41	NULL	NULL	NULL	NULL	NULL	NULL	53.49
342	8204	5	19	2007-03-08 19:00	50.29	NULL	NULL	NULL	NULL	NULL	NULL	50.97
342	8205	5	20	2007-03-08 20:00	48.00	NULL	NULL	NULL	NULL	NULL	NULL	50.24
342	8206	5	21	2007-03-08 21:00	48.33	NULL	NULL	NULL	NULL	NULL	NULL	48.54
342	8207	5	22	2007-03-08 22:00	45.87	NULL	NULL	NULL	NULL	NULL	NULL	43.90
342	8208	5	23	2007-03-08 23:00	42.51	NULL	NULL	NULL	NULL	NULL	NULL	43.59
343	8209	6	0	2007-03-09 00:00	41.79	49.23	46.31	50.00	41.00	48.14	42.30	37.70
343	8210	6	1	2007-03-09 01:00	41.88	NULL	NULL	NULL	NULL	NULL	NULL	47.83
343	8211	6	2	2007-03-09 02:00	41.25	NULL	NULL	NULL	NULL	NULL	NULL	45.53
343	8212	6	3	2007-03-09 03:00	41.00	NULL	NULL	NULL	NULL	NULL	NULL	45.17
343	8213	6	4	2007-03-09 04:00	41.92	NULL	NULL	NULL	NULL	NULL	NULL	49.97
343	8214	6	5	2007-03-09 05:00	47.76	NULL	NULL	NULL	NULL	NULL	NULL	51.47
343	8215	6	6	2007-03-09 06:00	47.77	NULL	NULL	NULL	NULL	NULL	NULL	48.99
343	8216	6	7	2007-03-09 07:00	49.10	NULL	NULL	NULL	NULL	NULL	NULL	45.91
343	8217	6	8	2007-03-09 08:00	50.96	NULL	NULL	NULL	NULL	NULL	NULL	49.06
343	8218	6	9	2007-03-09 09:00	50.63	NULL	NULL	NULL	NULL	NULL	NULL	48.68
343	8219	6	10	2007-03-09 10:00	50.29	NULL	NULL	NULL	NULL	NULL	NULL	46.75
343	8220	6	11	2007-03-09 11:00	48.69	NULL	NULL	NULL	NULL	NULL	NULL	47.52
343	8221	6	12	2007-03-09 12:00	48.74	NULL	NULL	NULL	NULL	NULL	NULL	50.35
343	8222	6	13	2007-03-09 13:00	48.53	NULL	NULL	NULL	NULL	NULL	NULL	48.77
343	8223	6	14	2007-03-09 14:00	48.35	NULL	NULL	NULL	NULL	NULL	NULL	52.24
343	8224	6	15	2007-03-09 15:00	47.08	NULL	NULL	NULL	NULL	NULL	NULL	53.17
343	8225	6	16	2007-03-09 16:00	47.28	NULL	NULL	NULL	NULL	NULL	NULL	52.32
343	8226	6	17	2007-03-09 17:00	46.52	NULL	NULL	NULL	NULL	NULL	NULL	47.00
343	8227	6	18	2007-03-09 18:00	48.15	NULL	NULL	NULL	NULL	NULL	NULL	49.41
343	8228	6	19	2007-03-09 19:00	47.11	NULL	NULL	NULL	NULL	NULL	NULL	50.29
343	8229	6	20	2007-03-09 20:00	46.24	NULL	NULL	NULL	NULL	NULL	NULL	48.00
343	8230	6	21	2007-03-09 21:00	44.85	NULL	NULL	NULL	NULL	NULL	NULL	48.33
343	8231	6	22	2007-03-09 22:00	40.35	NULL	NULL	NULL	NULL	NULL	NULL	45.87
343	8232	6	23	2007-03-09 23:00	42.41	NULL	NULL	NULL	NULL	NULL	NULL	42.51
344	8233	7	0	2007-03-10 00:00	42.20	49.23	46.31	38.37	39.11	43.34	39.77	37.70
344	8234	7	1	2007-03-10 01:00	41.35	NULL	NULL	NULL	NULL	NULL	NULL	36.29
344	8235	7	2	2007-03-10 02:00	39.14	NULL	NULL	NULL	NULL	NULL	NULL	36.63
344	8236	7	3	2007-03-10 03:00	39.45	NULL	NULL	NULL	NULL	NULL	NULL	36.70
344	8237	7	4	2007-03-10 04:00	38.01	NULL	NULL	NULL	NULL	NULL	NULL	36.83
344	8238	7	5	2007-03-10 05:00	37.26	NULL	NULL	NULL	NULL	NULL	NULL	41.06
344	8239	7	6	2007-03-10 06:00	39.82	NULL	NULL	NULL	NULL	NULL	NULL	48.15
344	8240	7	7	2007-03-10 07:00	40.02	NULL	NULL	NULL	NULL	NULL	NULL	46.85
344	8241	7	8	2007-03-10 08:00	42.49	NULL	NULL	NULL	NULL	NULL	NULL	47.07
344	8242	7	9	2007-03-10 09:00	41.89	NULL	NULL	NULL	NULL	NULL	NULL	45.36
344	8243	7	10	2007-03-10 10:00	42.40	NULL	NULL	NULL	NULL	NULL	NULL	48.00
344	8244	7	11	2007-03-10 11:00	42.07	NULL	NULL	NULL	NULL	NULL	NULL	45.00
344	8245	7	12	2007-03-10 12:00	43.70	NULL	NULL	NULL	NULL	NULL	NULL	47.08
344	8246	7	13	2007-03-10 13:00	43.30	NULL	NULL	NULL	NULL	NULL	NULL	45.00
344	8247	7	14	2007-03-10 14:00	43.66	NULL	NULL	NULL	NULL	NULL	NULL	45.97
344	8248	7	15	2007-03-10 15:00	44.85	NULL	NULL	NULL	NULL	NULL	NULL	45.96
344	8249	7	16	2007-03-10 16:00	47.14	NULL	NULL	NULL	NULL	NULL	NULL	46.83
344	8250	7	17	2007-03-10 17:00	46.00	NULL	NULL	NULL	NULL	NULL	NULL	47.00
344	8251	7	18	2007-03-10 18:00	45.03	NULL	NULL	NULL	NULL	NULL	NULL	49.41
344	8252	7	19	2007-03-10 19:00	44.67	NULL	NULL	NULL	NULL	NULL	NULL	50.29
344	8253	7	20	2007-03-10 20:00	44.81	NULL	NULL	NULL	NULL	NULL	NULL	48.00
344	8254	7	21	2007-03-10 21:00	41.54	NULL	NULL	NULL	NULL	NULL	NULL	48.33
344	8255	7	22	2007-03-10 22:00	40.83	NULL	NULL	NULL	NULL	NULL	NULL	45.87
344	8256	7	23	2007-03-10 23:00	39.95	NULL	NULL	NULL	NULL	NULL	NULL	42.51
345	8257	1	0	2007-03-11 00:00	41.25	47.75	44.00	44.11	41.33	38.18	36.80	37.70
345	8258	1	1	2007-03-11 01:00	34.96	NULL	NULL	NULL	NULL	NULL	NULL	36.29
345	8259	1	2	2007-03-11 02:00	33.01	NULL	NULL	NULL	NULL	NULL	NULL	36.70
345	8260	1	4	2007-03-11 04:00	33.34	NULL	NULL	NULL	NULL	NULL	NULL	36.83
345	8261	1	5	2007-03-11 05:00	34.56	NULL	NULL	NULL	NULL	NULL	NULL	41.06
345	8262	1	6	2007-03-11 06:00	33.67	NULL	NULL	NULL	NULL	NULL	NULL	48.15
345	8263	1	7	2007-03-11 07:00	35.04	NULL	NULL	NULL	NULL	NULL	NULL	46.85
345	8264	1	8	2007-03-11 08:00	34.93	NULL	NULL	NULL	NULL	NULL	NULL	47.07
345	8265	1	9	2007-03-11 09:00	35.76	NULL	NULL	NULL	NULL	NULL	NULL	45.36
345	8266	1	10	2007-03-11 10:00	33.00	NULL	NULL	NULL	NULL	NULL	NULL	48.00
345	8267	1	11	2007-03-11 11:00	34.97	NULL	NULL	NULL	NULL	NULL	NULL	45.00
345	8268	1	12	2007-03-11 12:00	36.40	NULL	NULL	NULL	NULL	NULL	NULL	47.08
345	8269	1	13	2007-03-11 13:00	37.55	NULL	NULL	NULL	NULL	NULL	NULL	45.00
345	8270	1	14	2007-03-11 14:00	38.41	NULL	NULL	NULL	NULL	NULL	NULL	45.97
345	8271	1	15	2007-03-11 15:00	38.85	NULL	NULL	NULL	NULL	NULL	NULL	45.96
345	8272	1	16	2007-03-11 16:00	38.53	NULL	NULL	NULL	NULL	NULL	NULL	46.83
345	8273	1	17	2007-03-11 17:00	40.60	NULL	NULL	NULL	NULL	NULL	NULL	47.00
345	8274	1	18	2007-03-11 18:00	43.41	NULL	NULL	NULL	NULL	NULL	NULL	49.41
345	8275	1	19	2007-03-11 19:00	45.26	NULL	NULL	NULL	NULL	NULL	NULL	50.29
345	8276	1	20	2007-03-11 20:00	41.91	NULL	NULL	NULL	NULL	NULL	NULL	48.00
345	8277	1	21	2007-03-11 21:00	42.63	NULL	NULL	NULL	NULL	NULL	NULL	48.33
345	8278	1	22	2007-03-11 22:00	41.46	NULL	NULL	NULL	NULL	NULL	NULL	45.87
345	8279	1	23	2007-03-11 23:00	42.90	NULL	NULL	NULL	NULL	NULL	NULL	42.51
346	8280	2	0	2007-03-12 00:00	36.13	49.01	45.41	41.67	36.86	44.74	36.76	42.66
346	8281	2	1	2007-03-12 01:00	35.22	NULL	NULL	NULL	NULL	NULL	NULL	NULL
346	8282	2	2	2007-03-12 02:00	34.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL
346	8283	2	3	2007-03-12 03:00	31.91	NULL	NULL	NULL	NULL	NULL	NULL	NULL
