1048,   139231.788000+30d;
1049,   139428.024000+30d;
1050,   139519.104000+30d;
1051,   139704.990000+30d;
1052,   139973.124000+30d;
1053,   140031.912000+30d;
1054,   140088.768000+30d;
1055,   140270.928000+30d;
1056,   140325.438000+30d;
1057,   140221.248000+30d;
1058,   140289.972000+30d;
1059,   140336.478000+30d;
1060,   140337.720000+30d;
1061,   140462.610000+30d;
1062,   140296.182000+30d;
1063,   140262.648000+30d;
1064,   140321.022000+30d;
1065,   140468.820000+30d;
1066,   140437.632000+30d;
1067,   140469.372000+30d;
1068,   140361.594000+30d;
1069,   140278.380000+30d;
1070,   140405.754000+30d;
